lane_id	source_center	destination_center	route_type	segment_count	trip_count	delayed_segment_count	sla_breach_count	delay_frequency_pct	sla_breach_rate_pct	avg_delay_minutes	avg_delay_ratio	delay_frequency_rank
IND110037AAM -> IND110085AAB | Carting	IND110037AAM	IND110085AAB	Carting	45	22	44	17	97.78	37.78	17.24	2.28	624
IND502286AAB -> IND502220AAC | FTL	IND502286AAB	IND502220AAC	FTL	44	22	44	13	100.00	29.55	22.48	1.78	625
IND560048AAB -> IND560099AAB | Carting	IND560048AAB	IND560099AAB	Carting	58	26	44	15	75.86	25.86	16.91	2.02	626
IND562132AAA -> IND395023AAA | FTL	IND562132AAA	IND395023AAA	FTL	47	1	44	12	93.62	25.53	15.98	1.87	627
IND626138AAA -> IND625008AAA | FTL	IND626138AAA	IND625008AAA	FTL	48	16	44	11	91.67	22.92	10.6	1.64	628
IND685514AAA -> IND625008AAA | FTL	IND685514AAA	IND625008AAA	FTL	45	9	44	6	97.78	13.33	18.07	1.53	629
IND686028AAB -> IND689101AAA | Carting	IND686028AAB	IND689101AAA	Carting	46	16	44	4	95.65	8.70	3.7	1.55	630
IND628613AAA -> IND627005AAA | Carting	IND628613AAA	IND627005AAA	Carting	53	14	44	4	83.02	7.55	4.42	1.36	631
IND425508AAB -> IND450331AAA | Carting	IND425508AAB	IND450331AAA	Carting	45	16	43	40	95.56	88.89	11.78	3.64	632
IND421302AAG -> IND400701AAB | Carting	IND421302AAG	IND400701AAB	Carting	43	22	43	30	100.00	69.77	22.72	3.06	633
IND136128AAA -> IND136027AAA | FTL	IND136128AAA	IND136027AAA	FTL	43	22	43	24	100.00	55.81	11.16	2.62	634
IND466116AAA -> IND462022AAA | FTL	IND466116AAA	IND462022AAA	FTL	44	13	43	24	97.73	54.55	38.5	2.4	635
IND629179AAA -> IND627005AAA | FTL	IND629179AAA	IND627005AAA	FTL	43	11	43	23	100.00	53.49	28.12	2.18	636
IND411014AAA -> IND411033AAA | Carting	IND411014AAA	IND411033AAA	Carting	44	15	43	21	97.73	47.73	38.25	4.23	637
IND411033AAA -> IND411021AAA | Carting	IND411033AAA	IND411021AAA	Carting	50	41	43	23	86.00	46.00	21.98	5.44	638
IND000000ACB -> IND328001AAA | FTL	IND000000ACB	IND328001AAA	FTL	50	5	43	16	86.00	32.00	13.44	1.75	639
IND184104AAA -> IND160002AAC | FTL	IND184104AAA	IND160002AAC	FTL	47	4	43	13	91.49	27.66	15.11	1.79	640
IND562132AAA -> IND560060AAB | Carting	IND562132AAA	IND560060AAB	Carting	52	24	43	13	82.69	25.00	9.92	1.78	641
IND209304AAA -> IND212601AAA | FTL	IND209304AAA	IND212601AAA	FTL	64	16	43	15	67.19	23.44	15.67	1.72	642
IND000000ACB -> IND201007AAA | Carting	IND000000ACB	IND201007AAA	Carting	63	9	43	8	68.25	12.70	5.86	1.59	643
IND501359AAE -> IND500010AAA | Carting	IND501359AAE	IND500010AAA	Carting	48	12	43	6	89.58	12.50	7.15	1.64	644
IND842003AAB -> IND483501AAA | FTL	IND842003AAB	IND483501AAA	FTL	42	11	42	35	100.00	83.33	25.79	2.61	645
IND825301AAA -> IND825409AAA | FTL	IND825301AAA	IND825409AAA	FTL	42	14	42	35	100.00	83.33	22.81	3.49	646
IND421302AAN -> IND400072AAB | Carting	IND421302AAN	IND400072AAB	Carting	46	16	42	34	91.30	73.91	11.04	2.52	647
IND515201AAA -> IND515301AAA | Carting	IND515201AAA	IND515301AAA	Carting	42	14	42	31	100.00	73.81	12.52	2.96	648
IND607801AAA -> IND606003AAA | Carting	IND607801AAA	IND606003AAA	Carting	43	15	42	27	97.67	62.79	10.47	2.35	649
IND341510AAB -> IND305001AAC | FTL	IND341510AAB	IND305001AAC	FTL	42	14	42	25	100.00	59.52	26.55	2.34	650
IND829121AAA -> IND834002AAB | Carting	IND829121AAA	IND834002AAB	Carting	50	8	42	26	84.00	52.00	56.72	4.53	651
IND635802AAB -> IND635601AAB | Carting	IND635802AAB	IND635601AAB	Carting	50	10	42	26	84.00	52.00	9	2.23	652
IND302014AAB -> IND302006AAC | Carting	IND302014AAB	IND302006AAC	Carting	44	22	42	21	95.45	47.73	16	2.59	653
IND560043AAC -> IND562132AAA | Carting	IND560043AAC	IND562132AAA	Carting	48	16	42	20	87.50	41.67	17.54	2.29	654
IND532001AAB -> IND532127AAA | FTL	IND532001AAB	IND532127AAA	FTL	42	21	42	17	100.00	40.48	18.43	2.66	655
IND584101AAA -> IND509124AAA | FTL	IND584101AAA	IND509124AAA	FTL	42	14	42	15	100.00	35.71	9.17	1.86	656
IND854326AAB -> IND854311AAA | FTL	IND854326AAB	IND854311AAA	FTL	42	21	42	12	100.00	28.57	17.62	2.33	657
IND312605AAB -> IND313001AAB | FTL	IND312605AAB	IND313001AAB	FTL	42	7	42	11	100.00	26.19	24.76	2.08	658
IND581325AAA -> IND580028AAA | FTL	IND581325AAA	IND580028AAA	FTL	42	14	42	11	100.00	26.19	20.5	1.85	659
IND362150AAA -> IND362001AAA | Carting	IND362150AAA	IND362001AAA	Carting	54	11	42	13	77.78	24.07	10.24	1.81	660
IND509301AAA -> IND501359AAE | FTL	IND509301AAA	IND501359AAE	FTL	42	14	42	10	100.00	23.81	14.45	1.92	661
IND507002AAA -> IND508213AAB | FTL	IND507002AAA	IND508213AAB	FTL	42	14	42	8	100.00	19.05	12.1	1.84	662
IND691574AAA -> IND695614AAA | Carting	IND691574AAA	IND695614AAA	Carting	42	21	42	7	100.00	16.67	5.81	1.73	663
IND636016AAA -> IND637211AAA | Carting	IND636016AAA	IND637211AAA	Carting	75	15	42	11	56.00	14.67	3.68	1.43	664
IND585330AAE -> IND585401AAA | FTL	IND585330AAE	IND585401AAA	FTL	42	21	42	5	100.00	11.90	14.55	1.87	665
IND523316AAB -> IND522647AAA | FTL	IND523316AAB	IND522647AAA	FTL	42	14	42	5	100.00	11.90	13.6	1.77	666
IND141003AAB -> IND142026AAA | FTL	IND141003AAB	IND142026AAA	FTL	42	21	42	5	100.00	11.90	10.6	1.66	667
IND524201AAA -> IND523002AAA | FTL	IND524201AAA	IND523002AAA	FTL	60	18	42	7	70.00	11.67	14.35	1.44	668
IND560300AAA -> IND560043AAC | Carting	IND560300AAA	IND560043AAC	Carting	95	33	42	10	44.21	10.53	3.98	1.05	669
IND246424AAA -> IND246174AAA | FTL	IND246424AAA	IND246174AAA	FTL	42	16	42	4	100.00	9.52	81.71	2.02	670
IND521225AAB -> IND521201AAA | FTL	IND521225AAB	IND521201AAA	FTL	42	21	42	4	100.00	9.52	23.83	1.91	671
IND480334AAA -> IND480106AAA | FTL	IND480334AAA	IND480106AAA	FTL	42	21	42	3	100.00	7.14	8.5	1.57	672
IND244901AAB -> IND246725AAB | FTL	IND244901AAB	IND246725AAB	FTL	56	14	42	2	75.00	3.57	9.3	1.21	673
IND136118AAA -> IND136128AAA | FTL	IND136118AAA	IND136128AAA	FTL	44	22	42	1	95.45	2.27	5.45	1.42	674
IND413501AAA -> IND413401AAA | FTL	IND413501AAA	IND413401AAA	FTL	42	21	42	0	100.00	0.00	7.38	1.44	675
IND635601AAB -> IND635802AAB | Carting	IND635601AAB	IND635802AAB	Carting	48	10	41	32	85.42	66.67	21.71	3.98	676
IND209206AAB -> IND210301AAA | Carting	IND209206AAB	IND210301AAA	Carting	43	15	41	25	95.35	58.14	8.51	2.81	677
IND243503AAB -> IND244901AAB | FTL	IND243503AAB	IND244901AAB	FTL	41	11	41	21	100.00	51.22	42.95	3.44	678
IND441206AAB -> IND442605AAA | Carting	IND441206AAB	IND442605AAA	Carting	41	7	41	21	100.00	51.22	12.59	3.03	679
IND847212AAA -> IND847226AAA | FTL	IND847212AAA	IND847226AAA	FTL	42	21	41	18	97.62	42.86	9.86	1.99	680
IND136027AAA -> IND132039AAA | FTL	IND136027AAA	IND132039AAA	FTL	41	21	41	13	100.00	31.71	18.41	2.16	681
IND387001AAA -> IND388220AAA | Carting	IND387001AAA	IND388220AAA	Carting	41	14	41	7	100.00	17.07	8.39	2.01	682
IND322230AAA -> IND322241AAA | Carting	IND322230AAA	IND322241AAA	Carting	45	14	41	5	91.11	11.11	5.93	2.31	683
IND591123AAC -> IND587103AAB | FTL	IND591123AAC	IND587103AAB	FTL	45	19	41	3	91.11	6.67	12.89	1.55	684
IND244901AAB -> IND244221AAA | FTL	IND244901AAB	IND244221AAA	FTL	60	20	41	4	68.33	6.67	11.63	1.27	685
IND683511AAA -> IND680104AAA | FTL	IND683511AAA	IND680104AAA	FTL	48	16	41	2	85.42	4.17	14.23	1.45	686
IND262701AAA -> IND262802AAA | FTL	IND262701AAA	IND262802AAA	FTL	40	20	40	28	100.00	70.00	15.48	2.61	687
IND798601AAA -> IND785001AAA | Carting	IND798601AAA	IND785001AAA	Carting	40	5	40	26	100.00	65.00	46.65	3.29	688
IND451666AAA -> IND424006AAA | FTL	IND451666AAA	IND424006AAA	FTL	40	8	40	23	100.00	57.50	25.8	2.65	689
IND421302AAG -> IND410401AAA | FTL	IND421302AAG	IND410401AAA	FTL	44	11	40	19	90.91	43.18	21.91	2.18	690
IND400701AAA -> IND410206AAA | Carting	IND400701AAA	IND410206AAA	Carting	49	17	40	18	81.63	36.73	7.59	1.87	691
IND395023AAA -> IND396191AAC | FTL	IND395023AAA	IND396191AAC	FTL	40	10	40	14	100.00	35.00	21.18	2.1	692
IND826004AAA -> IND821115AAB | FTL	IND826004AAA	IND821115AAB	FTL	49	4	40	15	81.63	30.61	14.43	1.98	693
IND581314AAA -> IND403726AAA | FTL	IND581314AAA	IND403726AAA	FTL	43	9	40	13	93.02	30.23	19.84	1.98	694
IND202001AAB -> IND282002AAD | FTL	IND202001AAB	IND282002AAD	FTL	40	10	40	11	100.00	27.50	19.95	2.2	695
IND600110AAA -> IND600056AAB | Carting	IND600110AAA	IND600056AAB	Carting	40	10	40	9	100.00	22.50	9.98	1.88	696
IND829122AAA -> IND825301AAA | FTL	IND829122AAA	IND825301AAA	FTL	42	14	40	9	95.24	21.43	10.76	1.83	697
IND209304AAA -> IND209206AAB | Carting	IND209304AAA	IND209206AAB	Carting	62	18	40	7	64.52	11.29	3.05	1.41	698
IND335001AAA -> IND125104AAA | FTL	IND335001AAA	IND125104AAA	FTL	40	10	40	4	100.00	10.00	14.25	1.65	699
IND691506AAA -> IND691305AAA | Carting	IND691506AAA	IND691305AAA	Carting	40	20	40	4	100.00	10.00	5.65	1.63	700
IND224001AAA -> IND224141AAB | Carting	IND224001AAA	IND224141AAB	Carting	42	11	39	34	92.86	80.95	14.62	3.26	701
IND401104AAB -> IND421302AAG | Carting	IND401104AAB	IND421302AAG	Carting	39	23	39	30	100.00	76.92	47.33	10.34	702
IND531163AAA -> IND535001AAA | Carting	IND531163AAA	IND535001AAA	Carting	39	13	39	26	100.00	66.67	8.28	2.3	703
IND262122AAB -> IND244901AAB | Carting	IND262122AAB	IND244901AAB	Carting	39	4	39	25	100.00	64.10	19.79	2.57	704
IND174101AAB -> IND160002AAC | FTL	IND174101AAB	IND160002AAC	FTL	42	11	39	26	92.86	61.90	30.12	2.83	705
IND846004AAA -> IND847103AAA | FTL	IND846004AAA	IND847103AAA	FTL	39	21	39	21	100.00	53.85	17.97	3.14	706
IND462022AAA -> IND465669AAB | FTL	IND462022AAA	IND465669AAB	FTL	39	10	39	20	100.00	51.28	19.72	2.62	707
IND606801AAB -> IND632006AAA | FTL	IND606801AAB	IND632006AAA	FTL	39	13	39	19	100.00	48.72	28.03	2.34	708
IND523226AAA -> IND523316AAB | FTL	IND523226AAA	IND523316AAB	FTL	39	13	39	17	100.00	43.59	17.51	1.89	709
IND285001AAD -> IND285205AAB | FTL	IND285001AAD	IND285205AAB	FTL	42	21	39	16	92.86	38.10	8.26	1.95	710
IND396191AAC -> IND421302AAG | FTL	IND396191AAC	IND421302AAG	FTL	43	8	39	16	90.70	37.21	35.91	2.28	711
IND263153AAB -> IND244715AAA | FTL	IND263153AAB	IND244715AAA	FTL	48	16	39	17	81.25	35.42	24.33	1.93	712
IND520011AAA -> IND521185AAA | Carting	IND520011AAA	IND521185AAA	Carting	41	8	39	11	95.12	26.83	6.88	2.16	713
IND388220AAA -> IND388320AAA | Carting	IND388220AAA	IND388320AAA	Carting	41	14	39	10	95.12	24.39	9.34	2.9	714
IND560300AAB -> IND563130AAA | Carting	IND560300AAB	IND563130AAA	Carting	40	8	39	8	97.50	20.00	7.88	1.84	715
IND131028AAB -> IND251001AAA | FTL	IND131028AAB	IND251001AAA	FTL	41	10	39	8	95.12	19.51	19.51	1.75	716
IND635802AAB -> IND562132AAA | FTL	IND635802AAB	IND562132AAA	FTL	41	6	39	7	95.12	17.07	16.07	1.62	717
IND403726AAA -> IND581303AAA | FTL	IND403726AAA	IND581303AAA	FTL	39	13	39	6	100.00	15.38	22.41	1.9	718
IND465683AAA -> IND465001AAA | FTL	IND465683AAA	IND465001AAA	FTL	39	13	39	5	100.00	12.82	16.54	1.68	719
IND211011AAA -> IND212501AAA | Carting	IND211011AAA	IND212501AAA	Carting	38	13	38	38	100.00	100.00	23.61	4.61	720
IND500008AAF -> IND500039AAC | Carting	IND500008AAF	IND500039AAC	Carting	38	19	38	27	100.00	71.05	19.37	2.97	721
IND521333AAA -> IND521225AAB | FTL	IND521333AAA	IND521225AAB	FTL	38	14	38	25	100.00	65.79	43.89	2.54	722
IND282002AAD -> IND205001AAB | FTL	IND282002AAD	IND205001AAB	FTL	40	8	38	25	95.00	62.50	18.3	2.06	723
IND302014AAB -> IND302026AAA | Carting	IND302014AAB	IND302026AAA	Carting	38	19	38	19	100.00	50.00	25	4.49	724
IND532201AAA -> IND532222AAA | FTL	IND532201AAA	IND532222AAA	FTL	39	20	38	17	97.44	43.59	10.92	3.38	725
IND507111AAA -> IND507117AAB | FTL	IND507111AAA	IND507117AAB	FTL	38	19	38	16	100.00	42.11	11.21	1.93	726
IND680587AAA -> IND68004AAA | Carting	IND680587AAA	IND68004AAA	Carting	38	10	38	16	100.00	42.11	11.16	2.33	727
IND503185AAA -> IND503187AAA | FTL	IND503185AAA	IND503187AAA	FTL	38	19	38	16	100.00	42.11	7.87	2.14	728
IND503187AAA -> IND503122AAA | FTL	IND503187AAA	IND503122AAA	FTL	38	20	38	14	100.00	36.84	8.42	2.55	729
IND302014AAB -> IND302004AAA | Carting	IND302014AAB	IND302004AAA	Carting	49	26	38	17	77.55	34.69	11.76	2.38	730
IND641607AAA -> IND641062AAD | FTL	IND641607AAA	IND641062AAD	FTL	38	20	38	13	100.00	34.21	23.61	2.7	731
IND201007AAA -> IND245304AAA | Carting	IND201007AAA	IND245304AAA	Carting	44	11	38	15	86.36	34.09	10.84	2.13	732
IND121001AAA -> IND121004AAB | Carting	IND121001AAA	IND121004AAB	Carting	40	27	38	13	95.00	32.50	10.95	2.83	733
IND521225AAB -> IND521301AAA | FTL	IND521225AAB	IND521301AAA	FTL	38	19	38	10	100.00	26.32	23.76	2.11	734
IND124141AAA -> IND000000ACB | FTL	IND124141AAA	IND000000ACB	FTL	38	10	38	10	100.00	26.32	16.45	2.87	735
IND506132AAA -> IND122001AAJ | FTL	IND506132AAA	IND122001AAJ	FTL	38	19	38	10	100.00	26.32	14.97	1.93	736
IND509001AAA -> IND509203AAA | FTL	IND509001AAA	IND509203AAA	FTL	38	19	38	10	100.00	26.32	9.71	1.71	737
IND503122AAA -> IND502110AAA | FTL	IND503122AAA	IND502110AAA	FTL	38	19	38	8	100.00	21.05	12.63	1.93	738
IND140901AAA -> IND160055AAA | Carting	IND140901AAA	IND160055AAA	Carting	39	20	38	8	97.44	20.51	6.46	1.99	739
IND560078AAC -> IND562132AAA | Carting	IND560078AAC	IND562132AAA	Carting	49	16	38	10	77.55	20.41	10.82	1.8	740
IND261201AAB -> IND261001AAA | FTL	IND261201AAB	IND261001AAA	FTL	38	19	38	5	100.00	13.16	18.26	1.69	741
IND501359AAE -> IND500008AAC | Carting	IND501359AAE	IND500008AAC	Carting	38	19	38	5	100.00	13.16	7.79	1.65	742
IND522647AAA -> IND523201AAA | FTL	IND522647AAA	IND523201AAA	FTL	38	19	38	3	100.00	7.89	11.68	1.43	743
IND201301AAF -> IND203205AAA | FTL	IND201301AAF	IND203205AAA	FTL	38	19	38	2	100.00	5.26	17.11	1.6	744
IND363520AAC -> IND363001AAA | FTL	IND363520AAC	IND363001AAA	FTL	39	13	38	1	97.44	2.56	3.56	1.32	745
IND562132AAA -> IND570020AAA | FTL	IND562132AAA	IND570020AAA	FTL	54	9	38	1	70.37	1.85	4.39	1.17	746
IND521301AAA -> IND521001AAA | FTL	IND521301AAA	IND521001AAA	FTL	37	19	37	19	100.00	51.35	12.49	2.14	747
IND273014AAB -> IND209304AAA | FTL	IND273014AAB	IND209304AAA	FTL	45	3	37	21	82.22	46.67	22.58	2.23	748
IND110085AAB -> IND000000ACB | Carting	IND110085AAB	IND000000ACB	Carting	43	7	37	17	86.05	39.53	24.33	3.06	749
IND303301AAB -> IND303303AAA | Carting	IND303301AAB	IND303303AAA	Carting	42	12	37	6	88.10	14.29	3.31	1.51	750
IND160055AAA -> IND160002AAC | Carting	IND160055AAA	IND160002AAC	Carting	75	21	37	9	49.33	12.00	4.2	1.46	751
IND509203AAA -> IND509301AAA | FTL	IND509203AAA	IND509301AAA	FTL	37	19	37	3	100.00	8.11	6.95	1.72	752
IND140001AAA -> IND140118AAA | FTL	IND140001AAA	IND140118AAA	FTL	38	19	37	3	97.37	7.89	11.53	1.67	753
IND262501AAA -> IND263153AAB | FTL	IND262501AAA	IND263153AAB	FTL	40	8	37	3	92.50	7.50	25.02	1.45	754
IND690548AAA -> IND688009AAA | Carting	IND690548AAA	IND688009AAA	Carting	45	15	37	3	82.22	6.67	3.16	1.29	755
IND221313AAA -> IND211002AAB | FTL	IND221313AAA	IND211002AAB	FTL	36	6	36	31	100.00	86.11	41.67	3.3	756
IND812002AAA -> IND813203AAA | FTL	IND812002AAA	IND813203AAA	FTL	36	18	36	29	100.00	80.56	34.78	3.74	757
IND712311AAA -> IND732103AAB | FTL	IND712311AAA	IND732103AAB	FTL	36	3	36	28	100.00	77.78	32.67	2.82	758
IND741156AAA -> IND742101AAC | Carting	IND741156AAA	IND742101AAC	Carting	36	8	36	28	100.00	77.78	14.58	3.81	759
IND742102AAB -> IND742303AAB | Carting	IND742102AAB	IND742303AAB	Carting	45	12	36	30	80.00	66.67	8.58	2.33	760
IND845418AAB -> IND845438AAA | FTL	IND845418AAB	IND845438AAA	FTL	36	12	36	20	100.00	55.56	21.97	2.22	761
IND761200AAA -> IND532001AAB | FTL	IND761200AAA	IND532001AAB	FTL	36	12	36	20	100.00	55.56	20.08	2.32	762
IND000000ABG -> IND501359AAF | Carting	IND000000ABG	IND501359AAF	Carting	37	11	36	20	97.30	54.05	49.68	5.66	763
IND560078AAC -> IND560099AAB | Carting	IND560078AAC	IND560099AAB	Carting	43	20	36	22	83.72	51.16	22.98	3.62	764
IND600056AAB -> IND631501AAA | Carting	IND600056AAB	IND631501AAA	Carting	36	9	36	18	100.00	50.00	10.61	2.22	765
IND591102AAA -> IND591307AAC | FTL	IND591102AAA	IND591307AAC	FTL	36	18	36	16	100.00	44.44	22.64	2.08	766
IND000000ACB -> IND110024AAA | Carting	IND000000ACB	IND110024AAA	Carting	36	6	36	16	100.00	44.44	10.94	2.16	767
IND614715AAA -> IND614809AAA | Carting	IND614715AAA	IND614809AAA	Carting	50	17	36	21	72.00	42.00	5.88	1.86	768
IND631003AAA -> IND600056AAB | Carting	IND631003AAA	IND600056AAB	Carting	36	10	36	15	100.00	41.67	15.19	2.43	769
IND609001AAA -> IND614018AAA | FTL	IND609001AAA	IND614018AAA	FTL	36	12	36	14	100.00	38.89	21.75	2.02	770
IND425201AAA -> IND425508AAB | Carting	IND425201AAA	IND425508AAB	Carting	36	9	36	14	100.00	38.89	9.64	2.15	771
IND631102AAA -> IND600056AAB | FTL	IND631102AAA	IND600056AAB	FTL	36	12	36	10	100.00	27.78	20.22	2.63	772
IND212501AAA -> IND212402AAA | Carting	IND212501AAA	IND212402AAA	Carting	36	13	36	10	100.00	27.78	6.72	2.06	773
IND515865AAB -> IND515761AAA | FTL	IND515865AAB	IND515761AAA	FTL	36	18	36	9	100.00	25.00	11.06	1.87	774
IND732103AAB -> IND733128AAA | Carting	IND732103AAB	IND733128AAA	Carting	36	6	36	9	100.00	25.00	9.42	3.19	775
IND423601AAA -> IND423701AAB | Carting	IND423601AAA	IND423701AAB	Carting	36	12	36	7	100.00	19.44	8.89	1.9	776
IND502110AAA -> IND502313AAA | FTL	IND502110AAA	IND502313AAA	FTL	38	19	36	7	94.74	18.42	7.63	1.5	777
IND673632AAA -> IND683511AAA | FTL	IND673632AAA	IND683511AAA	FTL	36	6	36	6	100.00	16.67	18.39	1.66	778
IND203135AAA -> IND203396AAB | FTL	IND203135AAA	IND203396AAB	FTL	36	12	36	6	100.00	16.67	13.69	2.29	779
IND384205AAA -> IND382715AAA | FTL	IND384205AAA	IND382715AAA	FTL	36	18	36	6	100.00	16.67	11.17	1.62	780
IND603001AAA -> IND603301AAA | Carting	IND603001AAA	IND603301AAA	Carting	49	13	36	7	73.47	14.29	4.35	1.5	781
IND471001AAA -> IND472001AAA | FTL	IND471001AAA	IND472001AAA	FTL	36	9	36	3	100.00	8.33	12.28	1.71	782
IND561203AAB -> IND562101AAA | Carting	IND561203AAB	IND562101AAA	Carting	36	12	36	3	100.00	8.33	4.72	1.59	783
IND247554AAA -> IND248001AAA | FTL	IND247554AAA	IND248001AAA	FTL	48	12	36	3	75.00	6.25	10.71	1.44	784
IND515401AAB -> IND515801AAA | FTL	IND515401AAB	IND515801AAA	FTL	35	18	35	33	100.00	94.29	18.31	2.83	785
IND712311AAA -> IND700053AAA | Carting	IND712311AAA	IND700053AAA	Carting	38	15	35	28	92.11	73.68	28.95	3.5	786
IND000000AAL -> IND411033AAA | Carting	IND000000AAL	IND411033AAA	Carting	35	18	35	21	100.00	60.00	29.63	3.07	787
IND586128AAA -> IND585104AAA | Carting	IND586128AAA	IND585104AAA	Carting	36	4	35	20	97.22	55.56	15.78	2.79	788
IND802158AAB -> IND821115AAB | FTL	IND802158AAB	IND821115AAB	FTL	37	11	35	19	94.59	51.35	30.97	3.29	789
IND842001AAA -> IND845418AAB | FTL	IND842001AAA	IND845418AAB	FTL	36	12	35	18	97.22	50.00	25	2.05	790
IND847103AAA -> IND847404AAB | FTL	IND847103AAA	IND847404AAB	FTL	37	19	35	16	94.59	43.24	18.57	2.49	791
IND400072AAB -> IND411033AAA | FTL	IND400072AAB	IND411033AAA	FTL	40	8	35	17	87.50	42.50	18.65	1.88	792
IND603102AAA -> IND600056AAB | FTL	IND603102AAA	IND600056AAB	FTL	35	12	35	13	100.00	37.14	22.37	1.94	793
IND504293AAA -> IND505001AAB | FTL	IND504293AAA	IND505001AAB	FTL	35	7	35	11	100.00	31.43	24	1.95	794
IND521185AAA -> IND521225AAB | Carting	IND521185AAA	IND521225AAB	Carting	37	7	35	11	94.59	29.73	10.16	2.09	795
IND441904AAB -> IND441912AAA | Carting	IND441904AAB	IND441912AAA	Carting	36	12	35	10	97.22	27.78	9.06	1.97	796
IND396001AAA -> IND395023AAD | Carting	IND396001AAA	IND395023AAD	Carting	37	5	35	9	94.59	24.32	29.95	2.61	797
IND605601AAA -> IND600056AAB | FTL	IND605601AAA	IND600056AAB	FTL	36	6	35	7	97.22	19.44	13.03	1.64	798
IND370201AAA -> IND363330AAB | FTL	IND370201AAA	IND363330AAB	FTL	48	8	35	8	72.92	16.67	10.04	1.76	799
IND344022AAB -> IND344001AAA | FTL	IND344022AAB	IND344001AAA	FTL	36	9	35	3	97.22	8.33	7.28	1.44	800
IND560300AAA -> IND560002AAA | Carting	IND560300AAA	IND560002AAA	Carting	60	20	35	5	58.33	8.33	3.93	1.25	801
IND333042AAA -> IND333031AAA | FTL	IND333042AAA	IND333031AAA	FTL	39	13	35	1	89.74	2.56	12.31	1.43	802
IND312001AAA -> IND311001AAA | FTL	IND312001AAA	IND311001AAA	FTL	39	13	35	1	89.74	2.56	8.38	1.51	803
IND400072AAC -> IND400011AAA | Carting	IND400072AAC	IND400011AAA	Carting	34	17	34	33	100.00	97.06	19.71	3.16	804
IND462042AAA -> IND462022AAA | Carting	IND462042AAA	IND462022AAA	Carting	34	17	34	28	100.00	82.35	41.65	5.58	805
IND713148AAA -> IND713128AAB | FTL	IND713148AAA	IND713128AAB	FTL	34	17	34	28	100.00	82.35	30.71	3.35	806
IND209304AAA -> IND208019AAA | Carting	IND209304AAA	IND208019AAA	Carting	36	18	34	25	94.44	69.44	31.81	3.82	807
IND249407AAA -> IND246149AAA | FTL	IND249407AAA	IND246149AAA	FTL	34	18	34	22	100.00	64.71	49.12	2.62	808
IND395023AAD -> IND395004AAB | Carting	IND395023AAD	IND395004AAB	Carting	34	17	34	21	100.00	61.76	12.68	2.52	809
IND813102AAA -> IND812002AAA | FTL	IND813102AAA	IND812002AAA	FTL	34	17	34	19	100.00	55.88	22.62	2.14	810
IND473331AAA -> IND473226AAA | FTL	IND473331AAA	IND473226AAA	FTL	35	17	34	18	97.14	51.43	277.89	4.92	811
IND764001AAC -> IND764059AAA | Carting	IND764001AAC	IND764059AAA	Carting	35	7	34	17	97.14	48.57	11.6	4.27	812
IND742223AAA -> IND742226AAA | Carting	IND742223AAA	IND742226AAA	Carting	48	17	34	17	70.83	35.42	7.62	1.82	813
IND364004AAB -> IND365560AAA | FTL	IND364004AAB	IND365560AAA	FTL	34	7	34	11	100.00	32.35	15.88	3.22	814
IND506002AAA -> IND506143AAA | FTL	IND506002AAA	IND506143AAA	FTL	34	17	34	11	100.00	32.35	10.71	1.96	815
IND413304AAA -> IND413002AAA | Carting	IND413304AAA	IND413002AAA	Carting	35	5	34	10	97.14	28.57	6.97	1.95	816
IND360575AAA -> IND360510AAB | Carting	IND360575AAA	IND360510AAB	Carting	39	10	34	11	87.18	28.21	8.15	1.76	817
IND380006AAA -> IND382430AAB | Carting	IND380006AAA	IND382430AAB	Carting	36	18	34	9	94.44	25.00	6.89	2.94	818
IND000000ACB -> IND124112AAA | FTL	IND000000ACB	IND124112AAA	FTL	35	7	34	8	97.14	22.86	19.03	2.65	819
IND535558AAA -> IND535501AAB | FTL	IND535558AAA	IND535501AAB	FTL	35	20	34	8	97.14	22.86	8.43	2.54	820
IND313324AAA -> IND313001AAB | FTL	IND313324AAA	IND313001AAB	FTL	41	14	34	9	82.93	21.95	15.71	1.8	821
IND125005AAA -> IND000000ACB | FTL	IND125005AAA	IND000000ACB	FTL	35	5	34	7	97.14	20.00	14.74	1.83	822
IND501359AAE -> IND509358AAA | FTL	IND501359AAE	IND509358AAA	FTL	34	17	34	6	100.00	17.65	12.79	2.18	823
IND505001AAB -> IND504208AAB | FTL	IND505001AAB	IND504208AAB	FTL	34	11	34	5	100.00	14.71	12.76	1.71	824
IND627756AAA -> IND626117AAA | FTL	IND627756AAA	IND626117AAA	FTL	34	17	34	5	100.00	14.71	10.35	1.84	825
IND160002AAC -> IND140301AAA | FTL	IND160002AAC	IND140301AAA	FTL	42	21	34	6	80.95	14.29	14.6	1.56	826
IND282002AAD -> IND474003AAA | FTL	IND282002AAD	IND474003AAA	FTL	49	9	34	6	69.39	12.24	12.61	1.5	827
IND571432AAB -> IND571426AAA | FTL	IND571432AAB	IND571426AAA	FTL	34	17	34	4	100.00	11.76	9.06	1.56	828
IND000000ACA -> IND142001AAB | FTL	IND000000ACA	IND142001AAB	FTL	36	9	34	4	94.44	11.11	8.64	1.6	829
IND415124AAA -> IND415605AAA | FTL	IND415124AAA	IND415605AAA	FTL	58	16	34	5	58.62	8.62	6.79	1.21	830
